rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,rndrng_prvdr_geo_desc,drg_cd,drg_desc,tot_dschrgs,avg_submtd_cvrd_chrg,avg_tot_pymt_amt,avg_mdcr_pymt_amt,year
State,06,California,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,111,119187.5045,19962.162162,16078.477477,2019
State,06,California,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,192,61014.911458,10924.484375,8734.2552083,2019
State,06,California,816,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITHOUT CC/MCC,42,49653.97619,7993.8095238,6740.047619,2019
State,06,California,817,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITH MCC,11,116056.27273,27467.090909,25416.727273,2019
State,06,California,820,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH MCC,100,398993.89,71543.74,62755.69,2019
State,06,California,821,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC,94,172899.74468,28922.212766,25327.946809,2019
State,06,California,822,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC,92,99806.945652,15366.826087,13248.5,2019
State,06,California,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,239,282057.7364,55402.945607,48184.698745,2019
State,06,California,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,189,171314.49206,25725.772487,21460.534392,2019
State,06,California,825,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITHOUT CC/MCC,52,88858.442308,16294.461538,12380.192308,2019
State,06,California,826,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,56,387742.66071,68666.410714,54136.482143,2019
State,06,California,827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,125,192034.992,30357.008,25146.56,2019
State,06,California,828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,70,124341.77143,19321.371429,15587.585714,2019
State,06,California,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,177,219109.9209,42345.875706,37053.943503,2019
State,06,California,830,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,36,144072.11111,17620.25,14334.944444,2019
State,06,California,831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH MCC,46,68550.152174,14459.217391,12212.76087,2019
State,06,California,832,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH CC,67,42430.492537,10630.865672,8867.7462687,2019
State,06,California,833,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITHOUT CC/MCC,31,34737.451613,7863.516129,6059.0967742,2019
State,06,California,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,434,325439.43318,74043.83871,65692.617512,2019
State,06,California,835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH CC,172,111070.34884,21443.284884,18198.436047,2019
State,06,California,836,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITHOUT CC/MCC,29,70456.206897,12050.689655,10802,2019
State,06,California,837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY A,151,303713.0596,79661.708609,70215.15894,2019
State,06,California,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAP,97,123107.52577,34062.721649,24645.865979,2019
State,06,California,839,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,52,73204.711538,16910.307692,14477.923077,2019
State,06,California,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,786,201423.44402,37719.183206,33494.807888,2019
State,06,California,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,641,101180.62715,17255.541342,14610.397816,2019
State,06,California,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,98,71606.663265,15165.755102,9639.6734694,2019
State,06,California,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MC,195,117340.90256,20225.14359,17923.661538,2019
State,06,California,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,149,84060.234899,13626.463087,10956.718121,2019
State,06,California,845,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITHOUT,17,72986,9592.4117647,8173.7647059,2019
State,06,California,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,485,147710.73608,34753.282474,30291.107216,2019
State,06,California,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,1412,79189.893059,16709.427054,13681.404391,2019
State,06,California,848,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,26,49164.769231,9628.0769231,8904.7692308,2019
State,06,California,849,RADIOTHERAPY,20,151888.15,23394.3,21409.9,2019
State,06,California,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,8983,293282.26149,52245.128688,48143.636202,2019
State,06,California,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,2373,125983.81879,21674.223767,18600.32027,2019
State,06,California,855,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITHOUT CC/MCC,19,104446.89474,16634.947368,12901.421053,2019
State,06,California,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,727,270960.20083,50445.642366,45837.519945,2019
State,06,California,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,666,125253.15616,20864.599099,17634.671171,2019
State,06,California,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC,72,89567.027778,14240.416667,11433.361111,2019
State,06,California,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,1106,109672.52984,19259.999096,16639.642857,2019
State,06,California,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,792,60185.992424,10999.133838,8701.2765152,2019
State,06,California,864,FEVER AND INFLAMMATORY CONDITIONS,586,54939.856655,8740.3447099,7127.5153584,2019
State,06,California,865,VIRAL ILLNESS WITH MCC,222,87306.563063,15448.585586,13529.63964,2019
State,06,California,866,VIRAL ILLNESS WITHOUT MCC,384,60318.080729,9885.1692708,7282.5677083,2019
State,06,California,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,214,160240.69626,27299.275701,22452.088785,2019
State,06,California,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,101,96318.792079,12777.950495,10649.960396,2019
State,06,California,869,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITHOUT CC/MCC,20,46626.65,8692.1,5605.45,2019
State,06,California,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,4164,357513.14866,60941.29731,57030.51561,2019
State,06,California,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,67267,107892.8394,18258.828252,16279.981075,2019
State,06,California,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,16741,60276.451466,10529.52476,8605.604265,2019
State,06,California,876,O.R. PROCEDURES WITH PRINCIPAL DIAGNOSIS OF MENTAL ILLNESS,61,200695.83607,43387.163934,35099.901639,2019
State,06,California,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,464,59580.112069,9403.1206897,7377.1465517,2019
State,06,California,881,DEPRESSIVE NEUROSES,182,31267.39011,8016.3736264,6752.8956044,2019
State,06,California,882,NEUROSES EXCEPT DEPRESSIVE,154,49070.253247,7844.9220779,6448.5584416,2019
State,06,California,883,DISORDERS OF PERSONALITY AND IMPULSE CONTROL,27,62207.925926,15649.481481,13205.703704,2019
State,06,California,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,1309,76013.413293,15546.271199,13129.332315,2019
State,06,California,885,PSYCHOSES,6780,36729.681416,11752.89115,10329.138791,2019
State,06,California,887,OTHER MENTAL DISORDER DIAGNOSES,29,59830.551724,10536.965517,9217.7931034,2019
State,06,California,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",335,38034.301493,6388.2895522,5239.1671642,2019
State,06,California,895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",286,25161.699301,12224.244755,10915.895105,2019
State,06,California,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",986,95632.063895,18192.63286,15781.741379,2019
State,06,California,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",2623,47303.476935,8989.8707587,7666.8699962,2019
State,06,California,901,WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,100,215907.71,48986.98,43234.02,2019
State,06,California,902,WOUND DEBRIDEMENTS FOR INJURIES WITH CC,152,123499.85526,22280.460526,20015.861842,2019
State,06,California,903,WOUND DEBRIDEMENTS FOR INJURIES WITHOUT CC/MCC,41,66065.341463,12840.390244,10912.926829,2019
State,06,California,904,SKIN GRAFTS FOR INJURIES WITH CC/MCC,97,223815.59794,41256.391753,36542.43299,2019
State,06,California,905,SKIN GRAFTS FOR INJURIES WITHOUT CC/MCC,20,96276.85,23502.55,14353.05,2019
State,06,California,906,HAND PROCEDURES FOR INJURIES,54,125556.22222,20780.666667,18838.833333,2019
State,06,California,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,809,263192.56489,48221.625464,43909.974042,2019
State,06,California,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,667,126225.10795,20999.907046,18089.341829,2019
State,06,California,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,220,88121.986364,14235.259091,11354.631818,2019
State,06,California,913,TRAUMATIC INJURY WITH MCC,116,103297.99138,16387.25,14601.12931,2019
State,06,California,914,TRAUMATIC INJURY WITHOUT MCC,311,53895.109325,8866.2893891,7302.5401929,2019
State,06,California,915,ALLERGIC REACTIONS WITH MCC,201,117917.26368,20916.995025,16599.781095,2019
State,06,California,916,ALLERGIC REACTIONS WITHOUT MCC,260,41454.015385,6971.4730769,5371.6230769,2019
State,06,California,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,3016,86277.456233,15420.435345,13862.373342,2019
State,06,California,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,1198,53529.994157,8334.5066778,6922.8672788,2019
State,06,California,919,COMPLICATIONS OF TREATMENT WITH MCC,1361,118558.43424,21449.29978,18905.823659,2019
State,06,California,920,COMPLICATIONS OF TREATMENT WITH CC,1041,64863.585975,11289.184438,9318.7627281,2019
State,06,California,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,204,41167.720588,8327.2745098,5855.8333333,2019
State,06,California,922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",159,91313.226415,17488.974843,15737.679245,2019
State,06,California,923,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC",208,50230.807692,9261.0432692,7896.0288462,2019
State,06,California,927,EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV >96 HOURS WITH SKIN GRAFT,20,1503713.5,269979.9,259796.35,2019
State,06,California,928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,96,411111.5,80223.770833,74643.84375,2019
State,06,California,929,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITHOUT CC/MCC,16,191618.6875,37560.125,30745.25,2019
State,06,California,934,FULL THICKNESS BURN WITHOUT SKIN GRAFT OR INHALATION INJURY,48,106878.45833,24818.375,20177.6875,2019
State,06,California,935,NON-EXTENSIVE BURNS,134,138062.08955,32182.291045,27975.395522,2019
State,06,California,939,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH MCC,55,214484.49091,38730.527273,34204.490909,2019
State,06,California,940,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC,141,141314.63121,24297.836879,18874.390071,2019
State,06,California,941,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITHOUT CC/MCC,71,102214.39437,17858.267606,15706.549296,2019
State,06,California,945,REHABILITATION WITH CC/MCC,57,108836.92982,10518.807018,9242.8245614,2019
State,06,California,946,REHABILITATION WITHOUT CC/MCC,31,76368.580645,7577.9677419,6422.8709677,2019
State,06,California,947,SIGNS AND SYMPTOMS WITH MCC,718,71411.898329,12833.888579,11061.513928,2019
State,06,California,948,SIGNS AND SYMPTOMS WITHOUT MCC,2015,50773.350868,8508.4312655,6760.782134,2019
State,06,California,949,AFTERCARE WITH CC/MCC,85,67443.8,13390.517647,11107.6,2019
State,06,California,950,AFTERCARE WITHOUT CC/MCC,16,34806.125,8555.25,6963.0625,2019
State,06,California,951,OTHER FACTORS INFLUENCING HEALTH STATUS,209,32355.727273,7831.1770335,6826.8708134,2019
State,06,California,955,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,61,468666.62295,76651.786885,73518.016393,2019
State,06,California,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",516,248600.04845,42478.065891,37885.108527,2019
State,06,California,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,246,550131.53659,95601.207317,84913.089431,2019
State,06,California,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,172,294974.07558,50168.52907,43244.994186,2019
State,06,California,959,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC,12,221634.83333,31083.583333,28956.916667,2019
State,06,California,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,268,212804.59701,34014.843284,29704.884328,2019
State,06,California,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,408,112596.8848,18424.362745,14474.301471,2019
State,06,California,965,OTHER MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC,68,69229.779412,11574.235294,9020.8529412,2019
State,06,California,969,HIV WITH EXTENSIVE O.R. PROCEDURES WITH MCC,42,504502.5,83798.142857,79267.785714,2019
State,06,California,970,HIV WITH EXTENSIVE O.R. PROCEDURES WITHOUT MCC,18,233721.05556,39499.611111,35601.555556,2019
State,06,California,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,484,172563.94008,33682.167355,30947.799587,2019
State,06,California,975,HIV WITH MAJOR RELATED CONDITION WITH CC,220,82091.259091,15564.436364,13063.122727,2019
State,06,California,976,HIV WITH MAJOR RELATED CONDITION WITHOUT CC/MCC,29,51624.689655,12723.034483,10878.655172,2019
State,06,California,977,HIV WITH OR WITHOUT OTHER RELATED CONDITION,113,70935.221239,13541.946903,11666.159292,2019
State,06,California,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,2244,271543.92246,47243.297237,42853.44385,2019
State,06,California,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,1128,142479.87677,24451.684397,21425.830674,2019
State,06,California,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,225,101935.67556,16958.04,13579.995556,2019
State,06,California,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,614,212386.63681,38172.716612,33571.055375,2019
State,06,California,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,503,111652.45328,17818.761431,15386.522863,2019
State,06,California,989,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,97,76979.010309,11889.649485,8117.742268,2019
State,06,California,001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,220,1870003.6091,358436.68636,323909.95,2018
State,06,California,003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",1341,1236495.8106,228250.00522,211027.63087,2018
State,06,California,004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",1267,678643.30229,119520.15943,110925.02841,2018
State,06,California,005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,154,1129271.5909,203105.15584,169287.61688,2018
State,06,California,006,LIVER TRANSPLANT WITHOUT MCC,27,581468.62963,74661.481481,46649.592593,2018
State,06,California,007,LUNG TRANSPLANT,40,1228128.9,173007.6,154437.575,2018
State,06,California,008,SIMULTANEOUS PANCREAS AND KIDNEY TRANSPLANT,36,642255.80556,62045.555556,55941.777778,2018
State,06,California,011,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",150,361248.08,67023.373333,59544.24,2018
State,06,California,012,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",116,303578.16379,51465.525862,44428.525862,2018
State,06,California,013,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",24,176346.91667,34259.166667,26081.625,2018
State,06,California,014,ALLOGENEIC BONE MARROW TRANSPLANT,75,699905.88,159421.29333,137491.68,2018
State,06,California,016,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,154,462907.84416,99337.032468,86785.551948,2018
State,06,California,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,196,693727.78571,120202.0102,110816.78571,2018
State,06,California,021,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH CC,38,435700.94737,79167.315789,76502.5,2018
State,06,California,023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,1238,343206.19063,57049.743942,51704.644588,2018
State,06,California,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,351,229467.67806,37739.871795,31293.874644,2018
State,06,California,025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,2118,282426.51039,46521.153447,41652.114731,2018
State,06,California,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,811,190210.53514,32128.833539,26996.699137,2018
State,06,California,027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,871,156395.44317,25905.101033,21802.95178,2018
State,06,California,028,SPINAL PROCEDURES WITH MCC,181,343007.74586,61024.176796,52891.917127,2018
State,06,California,029,SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,317,187959.97476,34026.365931,28248.091483,2018
State,06,California,030,SPINAL PROCEDURES WITHOUT CC/MCC,127,122216.4252,21614.314961,18003.771654,2018
State,06,California,031,VENTRICULAR SHUNT PROCEDURES WITH MCC,115,258702.17391,45222.295652,38693.182609,2018
State,06,California,032,VENTRICULAR SHUNT PROCEDURES WITH CC,195,113224.25128,20256.097436,18141.902564,2018
State,06,California,033,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,248,93532.560484,15995.870968,14585.052419,2018
State,06,California,034,CAROTID ARTERY STENT PROCEDURES WITH MCC,83,225868.09639,40768.987952,34680.73494,2018
State,06,California,035,CAROTID ARTERY STENT PROCEDURES WITH CC,156,124450.71795,22502.333333,19015.564103,2018
State,06,California,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,209,92737.291866,15979.904306,13794.813397,2018
State,06,California,037,EXTRACRANIAL PROCEDURES WITH MCC,323,230302.49536,34974.260062,30975.065015,2018
State,06,California,038,EXTRACRANIAL PROCEDURES WITH CC,734,124459.08038,15481.50545,13375.287466,2018
State,06,California,039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,1382,80287.370478,10401.569465,8784.0260492,2018
State,06,California,040,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",372,226184.29032,39207.284946,35118.849462,2018
State,06,California,041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",417,134492.7458,22525.095923,19308.146283,2018
State,06,California,042,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",162,111592.12346,18767.888889,15759.358025,2018
State,06,California,052,SPINAL DISORDERS AND INJURIES WITH CC/MCC,74,179222.75676,28967.378378,26556.891892,2018
State,06,California,053,SPINAL DISORDERS AND INJURIES WITHOUT CC/MCC,18,71180.333333,11221.5,7821.0555556,2018
State,06,California,054,NERVOUS SYSTEM NEOPLASMS WITH MCC,1065,98053.419718,14371.035681,11931.926761,2018
State,06,California,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,314,73773.742038,11031.152866,8833.4808917,2018
State,06,California,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,1079,108668.03985,19545.778499,17192.591288,2018
State,06,California,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,1969,64651.24581,11910.299137,9901.555612,2018
State,06,California,058,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH MCC,85,103286.04706,16375.117647,14690.235294,2018
State,06,California,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,184,69709.581522,11308.5,9098.1630435,2018
State,06,California,060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,136,53221.213235,9247.8529412,6901.3529412,2018
State,06,California,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",609,163281.93924,25958.292282,23429.71757,2018
